ds,y,yhat,yhat_lower,yhat_upper,adjusted_y,adjusted_y_lower,adjusted_y_upper,p_value_adj,p_value
2015-01-06 04:00:00,11472.0,9904.157858467006,8246.441720729606,11591.695813002347,9905.701973506346,8247.985835768946,11593.239928041687,0.49952710024644514,0.8851760463464857
2015-01-06 05:00:00,11492.0,9867.20056025139,8252.159147944505,11452.804885552598,9867.682692231632,8252.641279924748,11453.28701753284,0.4998523725640362,0.9033968873449287
2015-01-06 06:00:00,11712.0,10084.453128411948,8236.121934897754,11775.6938110711,10086.034791485192,8237.703597970998,11777.275474144344,0.49951567488576526,0.880711747224157
2015-01-06 07:00:00,12421.0,10542.82525850665,8825.255446109491,12141.321695720737,10542.753036815191,8825.183224418033,12141.249474029279,0.5000221128779783,0.926708410893025
2015-01-06 08:00:00,13479.0,11158.546906162408,9540.420627759651,12845.875078505182,11156.682254598923,9538.555976196167,12844.010426941697,0.5005724013022671,0.9640157296613879
2015-01-06 09:00:00,13897.0,11790.719432206024,10196.28773347585,13427.5919108016,11792.030887509576,10197.599188779403,13428.903366105153,0.49959739677307574,0.9526118014841047
2015-01-06 10:00:00,13859.0,12305.858560289653,10642.497086383657,13973.46528222994,12308.25645631333,10644.894982407333,13975.863178253616,0.4992636516842464,0.8839772854054165
2015-01-06 11:00:00,13838.0,12645.797882837649,10947.595635345915,14221.27097042487,12645.290765774345,10947.088518282611,14220.763853361566,0.5001550548404678,0.8247002299342929
2015-01-06 12:00:00,13875.0,12842.74285837031,11134.094112068333,14423.017690907936,12843.028457310942,11134.379711008965,14423.303289848569,0.4999125194975208,0.7894320416548135
2015-01-06 13:00:00,13748.0,12970.883921145101,11256.501066759354,14630.949983645063,12971.416593548533,11257.033739162785,14631.482656048494,0.4998369296020743,0.7224944498248451
2015-01-06 14:00:00,13713.0,13080.438723219819,11341.790275301317,14674.840435077529,13082.405852216238,11343.757404297736,14676.807564073948,0.4994001793490667,0.6866714110449907
2015-01-06 15:00:00,13785.0,13172.371631174963,11472.433284597164,14760.17771186339,13173.89122901991,11473.95288244211,14761.697309708337,0.49953400802092635,0.6835328541364049
2015-01-06 16:00:00,13783.0,13228.560169665478,11609.740842357895,14787.90526409387,13228.994227906687,11610.174900599104,14788.33932233508,0.49986642029057143,0.6726132402802965
2015-01-06 17:00:00,13920.0,13256.29427174836,11625.121581314883,14880.39917770604,13257.106300554791,11625.933610121314,14881.211206512471,0.49975189022729316,0.6993670682295543
2015-01-06 18:00:00,14644.0,13293.378387035928,11740.189306523547,14972.911601306283,13295.12566467824,11741.93658416586,14974.658878948596,0.4994639073844042,0.8578830770083632
2015-01-06 19:00:00,15347.0,13363.202619936896,11610.354730980142,14956.145319821302,13362.006400142587,11609.158511185833,14954.949100026994,0.5003675451454563,0.9357097846215809
2015-01-06 20:00:00,15297.0,13424.567416776672,11710.920858002504,15039.628014914422,13426.89549349208,11713.248934717913,15041.95609162983,0.499287466775478,0.9253166920134066
2015-01-06 21:00:00,15099.0,13372.577588316497,11734.443226497651,15044.267033715201,13374.062248663642,11735.927886844796,15045.751694062346,0.4995442774616169,0.9093770565049641
2015-01-06 22:00:00,14804.0,13101.524784506102,11528.618237584733,14845.27507302102,13101.592629603096,11528.686082681726,14845.342918118013,0.4999792329008798,0.9058572651167709
2015-01-06 23:00:00,14301.0,12581.77107398319,10933.4084571737,14161.295006295171,12581.359364260372,10932.996747450883,14160.883296572354,0.5001260331365359,0.9138976156713813
2015-01-07 00:00:00,13549.0,11887.43703057989,10347.221013276305,13592.138738062196,11888.100722916057,10347.884705612472,13592.802430398364,0.4997959582298084,0.9053140074878954
2015-01-07 01:00:00,12832.0,11154.896299441627,9475.743618907934,12797.990800014377,11155.065578898899,9475.912898365206,12798.160079471649,0.4999479946412209,0.9021465923922793
2015-01-07 02:00:00,12396.0,10511.766976957455,8857.348409546763,12105.284120502101,10512.514818721895,8858.096251311203,12106.031962266541,0.4997698340411076,0.9314845908632501
2015-01-07 03:00:00,12113.0,10035.461710359235,8489.789693468547,11704.704537832175,10036.95744974532,8491.285432854631,11706.200277218259,0.4995416749779875,0.9511720233708889
2015-01-07 04:00:00,12027.0,9763.543034029231,8188.845750533776,11439.846093216318,9765.424899994629,8190.727616499173,11441.727959181715,0.499423016369222,0.9628303587241321
2015-01-07 05:00:00,12006.0,9724.665903440484,7908.901932487044,11254.33785696567,9726.32583541468,7910.561864461241,11255.997788939867,0.4994921116689621,0.959754334557615
2015-01-07 06:00:00,12249.0,9943.012423842209,8360.715978825569,11574.179170781896,9944.669011715894,8362.372566699254,11575.835758655581,0.49949336714709325,0.9670635743367713
2015-01-07 07:00:00,12866.0,10405.161201537734,8772.930365177432,12088.140703934108,10406.435797492953,8774.204961132651,12089.415299889328,0.4996121726849393,0.9714509504733454
2015-01-07 08:00:00,13792.0,11026.997244245213,9406.6463898289,12679.523983989851,11027.593631512987,9407.242777096675,12680.120371257626,0.49981698300128335,0.984820275544073
2015-01-07 09:00:00,14244.0,11667.268192061767,10070.980233538308,13377.59781720304,11669.267284350146,10072.979325826687,13379.59690949142,0.49938694257321636,0.9771057021242918
2015-01-07 10:00:00,14353.0,12192.132325211256,10632.843158480106,13884.395903659815,12192.647150922612,10633.357984191462,13884.910729371171,0.4998420250911771,0.9557485426823581
