day,hour,y_hat,y,y_hat_lower,y_hat_upper,p_values
2016-10-05,14.0,12365.069,12510.0,11814.62730413057,12922.710541098235,0.69572
2016-10-05,15.0,12531.0625,12639.0,11966.554224005882,13098.909649445099,0.64368
2016-10-05,16.0,12591.382,12970.0,11999.211009722723,13187.030319438698,0.8943
2016-10-05,17.0,12551.76,13030.0,11896.462439244977,13202.527196134055,0.92438
2016-10-05,18.0,12538.769,13006.0,11846.604197621284,13224.99934439788,0.90672
2016-10-05,19.0,12522.65,12736.0,11786.682100158218,13243.015132986417,0.71658
2016-10-05,20.0,12446.202,12650.0,11723.49326087292,13159.004129659856,0.70986
2016-10-05,21.0,12365.546,12673.0,11671.092225285298,13061.847435265861,0.80626
2016-10-05,22.0,12232.476,12234.0,11545.698023098483,12922.17536453166,0.50194
2016-10-05,23.0,11720.472,11479.0,11021.192243075107,12420.365061990025,0.25012
2016-10-06,0.0,10951.933,10562.0,10404.277216909211,11496.963385261757,0.08124
2016-10-06,1.0,9975.77,9695.0,9480.663301049155,10466.09066398197,0.13032
2016-10-06,2.0,9327.652,9067.0,8879.56156262485,9771.43458264129,0.12444
2016-10-06,3.0,8884.375,8703.0,8460.829783585254,9302.994060965359,0.1965
2016-10-06,4.0,8581.619,8498.0,8173.2500608559885,8987.595625852087,0.33862
2016-10-06,5.0,8473.165,8401.0,8071.3011484221415,8878.240084906549,0.35938
2016-10-06,6.0,8632.38,8601.0,8226.053137297971,9038.937624809443,0.43752
2016-10-06,7.0,9307.938,9347.0,8855.922892911061,9761.222938037845,0.56534
2016-10-06,8.0,10402.292,10526.0,9878.104706006674,10926.37417401432,0.6749
2016-10-06,9.0,11025.541,11316.0,10489.575007400454,11560.481921052258,0.85688
2016-10-06,10.0,11416.0205,11678.0,10913.604933976836,11919.923130475689,0.8472
2016-10-06,11.0,11718.088,11920.0,11212.911226259881,12216.447000183867,0.78842
2016-10-06,12.0,12043.634,12105.0,11526.353100894072,12553.991005194752,0.59304
2016-10-06,13.0,12190.585,12139.0,11650.431139900958,12724.08751064076,0.4261
