year,month,day,hour,y_hat,y
2015.0,1.0,10.0,2.0,2973.0195,3737.0
2015.0,1.0,10.0,3.0,2926.259,3720.0
2015.0,1.0,10.0,4.0,2915.423,3742.0
2015.0,1.0,10.0,5.0,2945.7515,3777.0
2015.0,1.0,10.0,6.0,3030.651,3873.0
2015.0,1.0,10.0,7.0,3179.4153,4004.0
2015.0,1.0,10.0,8.0,3295.667,4155.0
2015.0,1.0,10.0,9.0,3336.0044,4201.0
2015.0,1.0,10.0,10.0,3368.3054,4138.0
2015.0,1.0,10.0,11.0,3365.1594,4095.0
2015.0,1.0,10.0,12.0,3310.1577,3965.0
2015.0,1.0,10.0,13.0,3243.337,3828.0
2015.0,1.0,10.0,14.0,3170.1638,3704.0
2015.0,1.0,10.0,15.0,3108.6965,3594.0
2015.0,1.0,10.0,16.0,3078.531,3511.0
2015.0,1.0,10.0,17.0,3111.1692,3537.0
2015.0,1.0,10.0,18.0,3277.4873,3723.0
2015.0,1.0,10.0,19.0,3407.7527,3916.0
2015.0,1.0,10.0,20.0,3410.0789,3873.0
2015.0,1.0,10.0,21.0,3334.1047,3869.0
2015.0,1.0,10.0,22.0,3207.6917,3768.0
2015.0,1.0,10.0,23.0,3069.1973,3631.0
2015.0,1.0,11.0,0.0,3013.1426,3475.0
2015.0,1.0,11.0,1.0,2896.5862,3369.0
2015.0,1.0,11.0,2.0,2828.8489,3298.0
2015.0,1.0,11.0,3.0,2785.5,3260.0
2015.0,1.0,11.0,4.0,2772.5042,3234.0
2015.0,1.0,11.0,5.0,2793.7363,3190.0
2015.0,1.0,11.0,6.0,2854.0142,3211.0
2015.0,1.0,11.0,7.0,2951.5298,3257.0
2015.0,1.0,11.0,8.0,3061.0415,3325.0
2015.0,1.0,11.0,9.0,3103.435,3401.0
2015.0,1.0,11.0,10.0,3124.7725,3460.0
2015.0,1.0,11.0,11.0,3109.1177,3474.0
2015.0,1.0,11.0,12.0,3066.59,3503.0
2015.0,1.0,11.0,13.0,2995.7415,3490.0
2015.0,1.0,11.0,14.0,2907.914,3422.0
2015.0,1.0,11.0,15.0,2831.0527,3404.0
2015.0,1.0,11.0,16.0,2776.0627,3371.0
2015.0,1.0,11.0,17.0,2794.0876,3403.0
2015.0,1.0,11.0,18.0,2959.5935,3595.0
2015.0,1.0,11.0,19.0,3122.9058,3667.0
2015.0,1.0,11.0,20.0,3193.4316,3609.0
2015.0,1.0,11.0,21.0,3140.6067,3560.0
2015.0,1.0,11.0,22.0,3025.8386,3410.0
2015.0,1.0,11.0,23.0,2902.2427,3208.0
2015.0,1.0,12.0,0.0,2792.5544,3046.0
2015.0,1.0,12.0,1.0,2683.2712,2934.0
2015.0,1.0,12.0,2.0,2629.9106,2854.0
2015.0,1.0,12.0,3.0,2604.9458,2840.0
2015.0,1.0,12.0,4.0,2618.0579,2871.0
2015.0,1.0,12.0,5.0,2691.8506,2923.0
2015.0,1.0,12.0,6.0,2891.7092,3117.0
2015.0,1.0,12.0,7.0,3220.453,3396.0
2015.0,1.0,12.0,8.0,3377.6382,3598.0
2015.0,1.0,12.0,9.0,3320.7898,3623.0
2015.0,1.0,12.0,10.0,3236.8218,3625.0
2015.0,1.0,12.0,11.0,3168.4583,3588.0
2015.0,1.0,12.0,12.0,3090.5195,3581.0
2015.0,1.0,12.0,13.0,3029.5293,3576.0
2015.0,1.0,12.0,14.0,2988.242,3574.0
2015.0,1.0,12.0,15.0,2954.885,3592.0
2015.0,1.0,12.0,16.0,2956.5725,3588.0
2015.0,1.0,12.0,17.0,3026.0903,3620.0
2015.0,1.0,12.0,18.0,3234.4502,3826.0
2015.0,1.0,12.0,19.0,3395.425,3900.0
2015.0,1.0,12.0,20.0,3422.394,3870.0
2015.0,1.0,12.0,21.0,3385.952,3811.0
2015.0,1.0,12.0,22.0,3271.288,3670.0
2015.0,1.0,12.0,23.0,3060.555,3517.0
2015.0,1.0,13.0,0.0,2952.4224,3348.0
2015.0,1.0,13.0,1.0,2831.2454,3217.0
2015.0,1.0,13.0,2.0,2776.2954,3142.0
2015.0,1.0,13.0,3.0,2751.1135,3145.0
2015.0,1.0,13.0,4.0,2764.2185,3164.0
2015.0,1.0,13.0,5.0,2843.8064,3227.0
2015.0,1.0,13.0,6.0,3051.2263,3395.0
2015.0,1.0,13.0,7.0,3384.2136,3748.0
2015.0,1.0,13.0,8.0,3598.333,3930.0
2015.0,1.0,13.0,9.0,3577.0193,3908.0
2015.0,1.0,13.0,10.0,3545.5754,3862.0
2015.0,1.0,13.0,11.0,3538.9048,3823.0
2015.0,1.0,13.0,12.0,3499.5344,3715.0
2015.0,1.0,13.0,13.0,3463.5789,3649.0
2015.0,1.0,13.0,14.0,3435.411,3618.0
2015.0,1.0,13.0,15.0,3414.8384,3604.0
2015.0,1.0,13.0,16.0,3429.3687,3603.0
2015.0,1.0,13.0,17.0,3509.8818,3666.0
2015.0,1.0,13.0,18.0,3741.1433,3864.0
2015.0,1.0,13.0,19.0,3908.3318,4021.0
2015.0,1.0,13.0,20.0,3989.257,4011.0
2015.0,1.0,13.0,21.0,3934.72,3981.0
2015.0,1.0,13.0,22.0,3768.5413,3863.0
2015.0,1.0,13.0,23.0,3547.5796,3666.0
2015.0,1.0,14.0,0.0,2795.2104,3476.0
2015.0,1.0,14.0,1.0,2645.8755,3391.0
2015.0,1.0,14.0,2.0,2577.6675,3335.0
2015.0,1.0,14.0,3.0,2554.3997,3300.0
2015.0,1.0,14.0,4.0,2565.1633,3298.0
2015.0,1.0,14.0,5.0,2647.5156,3336.0
2015.0,1.0,14.0,6.0,2849.7156,3512.0
2015.0,1.0,14.0,7.0,3200.2878,3815.0
2015.0,1.0,14.0,8.0,3417.8079,3958.0
2015.0,1.0,14.0,9.0,3410.828,3987.0
2015.0,1.0,14.0,10.0,3405.7634,3971.0
2015.0,1.0,14.0,11.0,3407.7058,3975.0
2015.0,1.0,14.0,12.0,3366.9312,3920.0
2015.0,1.0,14.0,13.0,3333.9614,3873.0
2015.0,1.0,14.0,14.0,3309.2856,3819.0
2015.0,1.0,14.0,15.0,3269.2964,3745.0
2015.0,1.0,14.0,16.0,3248.6929,3636.0
2015.0,1.0,14.0,17.0,3281.9646,3647.0
2015.0,1.0,14.0,18.0,3438.4617,3804.0
2015.0,1.0,14.0,19.0,3566.1826,3984.0
2015.0,1.0,14.0,20.0,3568.0947,3981.0
2015.0,1.0,14.0,21.0,3513.2446,3935.0
2015.0,1.0,14.0,22.0,3368.0908,3805.0
2015.0,1.0,14.0,23.0,3185.7834,3608.0
2015.0,1.0,15.0,0.0,3026.255,3410.0
2015.0,1.0,15.0,1.0,2890.008,3271.0
2015.0,1.0,15.0,2.0,2816.3281,3206.0
2015.0,1.0,15.0,3.0,2781.0903,3162.0
2015.0,1.0,15.0,4.0,2779.005,3162.0
2015.0,1.0,15.0,5.0,2844.9792,3198.0
2015.0,1.0,15.0,6.0,3029.243,3347.0
2015.0,1.0,15.0,7.0,3348.8843,3684.0
2015.0,1.0,15.0,8.0,3514.9597,3867.0
2015.0,1.0,15.0,9.0,3494.307,3843.0
2015.0,1.0,15.0,10.0,3486.008,3778.0
2015.0,1.0,15.0,11.0,3501.1877,3698.0
2015.0,1.0,15.0,12.0,3489.1592,3591.0
2015.0,1.0,15.0,13.0,3476.87,3527.0
2015.0,1.0,15.0,14.0,3474.9143,3452.0
2015.0,1.0,15.0,15.0,3476.6646,3387.0
2015.0,1.0,15.0,16.0,3492.5164,3353.0
2015.0,1.0,15.0,17.0,3540.5881,3373.0
2015.0,1.0,15.0,18.0,3686.0903,3517.0
2015.0,1.0,15.0,19.0,3779.3167,3726.0
2015.0,1.0,15.0,20.0,3737.033,3722.0
2015.0,1.0,15.0,21.0,3646.9697,3713.0
2015.0,1.0,15.0,22.0,3477.0947,3606.0
2015.0,1.0,15.0,23.0,3247.1055,3432.0
2015.0,1.0,16.0,0.0,3190.2522,3218.0
2015.0,1.0,16.0,1.0,3072.128,3111.0
2015.0,1.0,16.0,2.0,3022.7642,3060.0
2015.0,1.0,16.0,3.0,3008.6165,3034.0
2015.0,1.0,16.0,4.0,3029.1104,3057.0
2015.0,1.0,16.0,5.0,3113.551,3139.0
2015.0,1.0,16.0,6.0,3324.6833,3333.0
2015.0,1.0,16.0,7.0,3669.7793,3639.0
2015.0,1.0,16.0,8.0,3848.3113,3794.0
