ds,y,yhat,yhat_lower,yhat_upper,adjusted_y,adjusted_y_lower,adjusted_y_upper,p_value_adj,p_value
2016-09-03 02:00:00,2471.0,2352.863031847753,1658.2227140076602,3081.4286697250845,3195.00503064634,2500.3647128062466,3923.570668523671,0.07832990494858295,0.5842418033333279
2016-09-03 03:00:00,2364.0,2257.537440191163,1520.4748828003962,2999.7849653820194,3104.543030851869,2367.4804734611025,3846.7905560427253,0.07822173150546911,0.5731739584833302
2016-09-03 04:00:00,2287.0,2230.527585960855,1496.0487227053154,2965.7591809247965,3076.935205162213,2342.4563419066735,3812.1668001261546,0.07819295165769213,0.5392264592916656
2016-09-03 05:00:00,2257.0,2277.5324795923193,1531.8328439214438,2995.9807826913484,3122.726441799582,2377.0268061287065,3841.174744898611,0.07825317503572336,0.48566363398804363
2016-09-03 06:00:00,2269.0,2388.044878766035,1691.443408191314,3126.0424089686226,3229.7400672710664,2533.1385966963458,3967.737597473654,0.07819489712485957,0.4157845358159649
2016-09-03 07:00:00,2333.0,2532.515221576073,1823.4371557193176,3257.240279117412,3368.2624603179706,2659.184394461215,4092.9875178593093,0.07903504509573994,0.3606737338774638
2016-09-03 08:00:00,2359.0,2672.1732144753937,1895.535046857196,3411.541740932318,3511.376101426871,2734.737933808673,4250.744627883795,0.07873704761067357,0.29823625236332274
2016-09-03 09:00:00,2513.0,2777.439103990325,2063.370100908304,3538.594123160617,3618.080714142942,2904.011711060921,4379.235733313234,0.0785415022682799,0.32295722377783675
2016-09-03 10:00:00,2706.0,2841.3498049270106,2175.1752785990147,3583.2641317438006,3682.5196726503896,3016.3451463223937,4424.433999467179,0.07802930950302868,0.40269663329885236
2016-09-03 11:00:00,2876.0,2877.161438859298,2185.754591098651,3586.0825235570214,3718.8478473850946,3027.4409996244476,4427.768932082818,0.0788327635109638,0.49915190906618273
2016-09-03 12:00:00,3028.0,2902.6544189154574,2212.1719379735528,3630.7023202870087,3744.8797061733167,3054.3972252314124,4472.927607544868,0.07815301856182692,0.5895872841071625
2016-09-03 13:00:00,3160.0,2925.2272478803484,2241.7229438334816,3706.4567479139755,3769.1424888456804,3085.6381847988137,4550.3719888793075,0.0776768640158153,0.6593989468362623
2016-09-03 14:00:00,3245.0,2940.400320516134,2242.6213432153004,3706.9172359466265,3787.8144560111828,3090.0354787103493,4554.331371441675,0.07804727924420568,0.7030424606649562
2016-09-03 15:00:00,3315.0,2943.060268303939,2221.223779131551,3691.0130564313504,3787.936819098606,3066.100329926218,4535.889607226018,0.0778248895746164,0.7417047258031824
2016-09-03 16:00:00,3387.0,2938.411878604577,2226.3497698321453,3721.9292416956346,3781.129742776565,3069.067634004133,4564.6471058676225,0.07838779224006565,0.7789892355147399
2016-09-03 17:00:00,3466.0,2940.1600507344624,2235.214831367019,3682.713408223891,3783.8541163672176,3078.9088969997742,4526.407473856646,0.07816067094976753,0.8241019563591481
2016-09-03 18:00:00,3531.0,2956.4096222997655,2228.3859518664162,3683.5139530455444,3803.2694720876025,3075.2458016542532,4530.373802833381,0.07787278498258829,0.844254771393002
2016-09-03 19:00:00,3478.0,2976.556041607215,2252.640198764109,3712.107643964024,3822.804285926897,3098.8884430837916,4558.355888283707,0.07833424796580762,0.8107412693387767
2016-09-03 20:00:00,3319.0,2972.6018908943624,2283.359629399882,3754.3611912785623,3815.3774138518384,3126.135152357358,4597.136714236039,0.07846837421546327,0.7269355948345229
2016-09-03 21:00:00,3265.0,2915.6371671196393,2212.393921934531,3688.743969356477,3759.4168139952467,3056.1735688101385,4532.523616232084,0.07802551823578394,0.7279191006553286
2016-09-03 22:00:00,3157.0,2794.741332689039,2103.6013797328906,3542.5685543744685,3640.1485638573104,2949.008610901162,4387.97578554274,0.07807479010441935,0.7406202771734529
2016-09-03 23:00:00,2962.0,2623.8609461926585,1911.3929387923488,3350.885313843988,3473.6603827135996,2761.19237531329,4200.68475036493,0.0780772960385598,0.7264385620786282
2016-09-04 00:00:00,2736.0,2433.281304655437,1729.060020386241,3167.7136078292992,3283.7077027104338,2579.4864184412377,4018.140005884296,0.07765676492550869,0.7051680633900507
2016-09-04 01:00:00,2552.0,2255.0635852968035,1536.2277200085875,2997.7742521275018,3100.5227116186347,2381.686846330419,3843.233378449333,0.0777620260264494,0.6987243581256172
2016-09-04 02:00:00,2392.0,2114.344124155451,1420.4885043920797,2826.460946127468,2963.6550385259716,2269.7994187626,3675.771860497988,0.07786425324025312,0.6936312369822002
2016-09-04 03:00:00,2298.0,2029.5519159277335,1267.987373355565,2801.0489309928375,2875.4405489830915,2113.876006410923,3646.9375640481953,0.077907166801264,0.6732172300991631
2016-09-04 04:00:00,2227.0,2014.5384615196404,1313.4907067638565,2750.1307883932514,2864.803019221215,2163.755264465431,3600.395346094826,0.07770880592913085,0.647675255891516
2016-09-04 05:00:00,2194.0,2074.9699465406375,1359.5117585027774,2795.7446519598084,2919.0658830849748,2203.6076950471147,3639.8405885041457,0.07803804363083897,0.5841107727711966
2016-09-04 06:00:00,2181.0,2200.2928406296564,1524.443171162584,2911.3134935429107,3052.269835188178,2376.4201657211056,3763.2904881014324,0.07729773068838844,0.4857785310968289
2016-09-04 07:00:00,2190.0,2360.897991971196,1623.6139503322593,3108.8864970079517,3207.591156863944,2470.3071152250077,3955.5796619006996,0.07802775703944972,0.3840293999978677
