year,month,day,hour,y_hat,y
2017.0,2.0,7.0,4.0,1707.5869,1569.0
2017.0,2.0,7.0,5.0,1744.6925,1595.0
2017.0,2.0,7.0,6.0,1862.0543,1715.0
2017.0,2.0,7.0,7.0,2053.7441,1911.0
2017.0,2.0,7.0,8.0,2167.8047,2045.0
2017.0,2.0,7.0,9.0,2174.9553,2047.0
2017.0,2.0,7.0,10.0,2167.6357,2055.0
2017.0,2.0,7.0,11.0,2155.5178,2068.0
2017.0,2.0,7.0,12.0,2122.0342,2071.0
2017.0,2.0,7.0,13.0,2094.79,2078.0
2017.0,2.0,7.0,14.0,2068.6235,2053.0
2017.0,2.0,7.0,15.0,2039.4033,2023.0
2017.0,2.0,7.0,16.0,2004.1106,1980.0
2017.0,2.0,7.0,17.0,2017.52,2004.0
2017.0,2.0,7.0,18.0,2085.833,2054.0
2017.0,2.0,7.0,19.0,2165.5247,2104.0
2017.0,2.0,7.0,20.0,2162.6682,2087.0
2017.0,2.0,7.0,21.0,2125.0222,2039.0
2017.0,2.0,7.0,22.0,2083.2576,1961.0
2017.0,2.0,7.0,23.0,1973.3185,1846.0
2017.0,2.0,8.0,0.0,1825.7522,1730.0
2017.0,2.0,8.0,1.0,1747.6791,1662.0
2017.0,2.0,8.0,2.0,1700.1638,1616.0
2017.0,2.0,8.0,3.0,1670.5938,1583.0
2017.0,2.0,8.0,4.0,1669.3767,1595.0
2017.0,2.0,8.0,5.0,1712.0675,1666.0
2017.0,2.0,8.0,6.0,1838.0625,1853.0
2017.0,2.0,8.0,7.0,2049.4456,2069.0
2017.0,2.0,8.0,8.0,2184.932,2188.0
2017.0,2.0,8.0,9.0,2188.2441,2200.0
2017.0,2.0,8.0,10.0,2178.6812,2226.0
2017.0,2.0,8.0,11.0,2168.8782,2158.0
2017.0,2.0,8.0,12.0,2136.7761,2229.0
2017.0,2.0,8.0,13.0,2113.2598,2240.0
2017.0,2.0,8.0,14.0,2091.477,2234.0
2017.0,2.0,8.0,15.0,2064.1372,2228.0
2017.0,2.0,8.0,16.0,2028.8777,2201.0
2017.0,2.0,8.0,17.0,2037.0471,2236.0
2017.0,2.0,8.0,18.0,2095.6086,2311.0
2017.0,2.0,8.0,19.0,2176.0115,2397.0
2017.0,2.0,8.0,20.0,2191.3962,2395.0
2017.0,2.0,8.0,21.0,2152.1863,2362.0
2017.0,2.0,8.0,22.0,2087.7517,2291.0
2017.0,2.0,8.0,23.0,1975.2081,2178.0
2017.0,2.0,9.0,0.0,1801.9714,2056.0
2017.0,2.0,9.0,1.0,1736.0746,1986.0
2017.0,2.0,9.0,2.0,1699.224,1958.0
2017.0,2.0,9.0,3.0,1680.4441,1932.0
2017.0,2.0,9.0,4.0,1689.686,1939.0
2017.0,2.0,9.0,5.0,1742.2393,1983.0
2017.0,2.0,9.0,6.0,1878.7877,2102.0
2017.0,2.0,9.0,7.0,2099.387,2323.0
2017.0,2.0,9.0,8.0,2236.525,2449.0
2017.0,2.0,9.0,9.0,2238.0828,2484.0
2017.0,2.0,9.0,10.0,2226.1733,2515.0
2017.0,2.0,9.0,11.0,2209.3728,2525.0
2017.0,2.0,9.0,12.0,2168.8093,2526.0
2017.0,2.0,9.0,13.0,2136.979,2498.0
2017.0,2.0,9.0,14.0,2108.916,2482.0
2017.0,2.0,9.0,15.0,2077.5254,2444.0
2017.0,2.0,9.0,16.0,2040.6289,2412.0
2017.0,2.0,9.0,17.0,2055.8552,2415.0
2017.0,2.0,9.0,18.0,2142.698,2450.0
2017.0,2.0,9.0,19.0,2218.3196,2603.0
2017.0,2.0,9.0,20.0,2234.9736,2622.0
2017.0,2.0,9.0,21.0,2222.6047,2603.0
2017.0,2.0,9.0,22.0,2161.1978,2536.0
2017.0,2.0,9.0,23.0,2042.7795,2429.0
2017.0,2.0,10.0,0.0,1843.3657,2326.0
2017.0,2.0,10.0,1.0,1777.192,2259.0
2017.0,2.0,10.0,2.0,1737.2456,2212.0
2017.0,2.0,10.0,3.0,1716.8763,2175.0
2017.0,2.0,10.0,4.0,1723.2374,2170.0
2017.0,2.0,10.0,5.0,1771.2274,2199.0
2017.0,2.0,10.0,6.0,1893.3124,2292.0
2017.0,2.0,10.0,7.0,2089.5938,2474.0
2017.0,2.0,10.0,8.0,2222.9373,2584.0
2017.0,2.0,10.0,9.0,2220.8381,2579.0
2017.0,2.0,10.0,10.0,2202.9531,2591.0
2017.0,2.0,10.0,11.0,2176.146,2583.0
2017.0,2.0,10.0,12.0,2132.8132,2536.0
2017.0,2.0,10.0,13.0,2097.6575,2483.0
2017.0,2.0,10.0,14.0,2065.8862,2427.0
2017.0,2.0,10.0,15.0,2027.4213,2325.0
2017.0,2.0,10.0,16.0,1987.9867,2246.0
2017.0,2.0,10.0,17.0,1997.8091,2225.0
2017.0,2.0,10.0,18.0,2057.8818,2210.0
2017.0,2.0,10.0,19.0,2125.7852,2276.0
2017.0,2.0,10.0,20.0,2128.8425,2225.0
2017.0,2.0,10.0,21.0,2095.5771,2184.0
2017.0,2.0,10.0,22.0,2032.3652,2116.0
2017.0,2.0,10.0,23.0,1939.9846,2007.0
2017.0,2.0,11.0,0.0,1877.8185,1875.0
2017.0,2.0,11.0,1.0,1802.9489,1769.0
2017.0,2.0,11.0,2.0,1764.7905,1705.0
2017.0,2.0,11.0,3.0,1752.8217,1668.0
2017.0,2.0,11.0,4.0,1760.2448,1647.0
2017.0,2.0,11.0,5.0,1792.4496,1635.0
2017.0,2.0,11.0,6.0,1866.7122,1669.0
2017.0,2.0,11.0,7.0,1979.0386,1734.0
2017.0,2.0,11.0,8.0,2104.912,1817.0
2017.0,2.0,11.0,9.0,2148.909,1853.0
2017.0,2.0,11.0,10.0,2172.215,1900.0
2017.0,2.0,11.0,11.0,2160.3914,1893.0
2017.0,2.0,11.0,12.0,2119.1528,1845.0
2017.0,2.0,11.0,13.0,2069.2854,1758.0
2017.0,2.0,11.0,14.0,2013.3143,1720.0
2017.0,2.0,11.0,15.0,1961.5029,1665.0
2017.0,2.0,11.0,16.0,1928.5377,1646.0
2017.0,2.0,11.0,17.0,1948.1584,1647.0
2017.0,2.0,11.0,18.0,2023.1738,1671.0
2017.0,2.0,11.0,19.0,2117.7368,1760.0
2017.0,2.0,11.0,20.0,2149.7468,1742.0
2017.0,2.0,11.0,21.0,2136.3972,1714.0
2017.0,2.0,11.0,22.0,2088.4478,1658.0
2017.0,2.0,11.0,23.0,2016.3557,1578.0
2017.0,2.0,12.0,0.0,1923.5305,1501.0
2017.0,2.0,12.0,1.0,1847.7798,1431.0
2017.0,2.0,12.0,2.0,1806.3717,1392.0
2017.0,2.0,12.0,3.0,1790.6786,1361.0
2017.0,2.0,12.0,4.0,1791.3551,1349.0
2017.0,2.0,12.0,5.0,1806.2198,1345.0
2017.0,2.0,12.0,6.0,1845.4945,1379.0
2017.0,2.0,12.0,7.0,1909.405,1414.0
2017.0,2.0,12.0,8.0,1986.7593,1499.0
2017.0,2.0,12.0,9.0,2049.3198,1585.0
2017.0,2.0,12.0,10.0,2101.1667,1662.0
2017.0,2.0,12.0,11.0,2115.5747,1716.0
2017.0,2.0,12.0,12.0,2114.765,1744.0
2017.0,2.0,12.0,13.0,2106.1965,1757.0
2017.0,2.0,12.0,14.0,2079.448,1708.0
2017.0,2.0,12.0,15.0,2049.9563,1684.0
2017.0,2.0,12.0,16.0,2034.3207,1676.0
2017.0,2.0,12.0,17.0,2062.6313,1704.0
2017.0,2.0,12.0,18.0,2132.9978,1770.0
2017.0,2.0,12.0,19.0,2217.0085,1954.0
2017.0,2.0,12.0,20.0,2243.9373,1990.0
2017.0,2.0,12.0,21.0,2230.7615,1974.0
2017.0,2.0,12.0,22.0,2169.0476,1952.0
2017.0,2.0,12.0,23.0,2084.1123,1877.0
2017.0,2.0,13.0,0.0,1932.1172,1844.0
2017.0,2.0,13.0,1.0,1867.2155,1802.0
2017.0,2.0,13.0,2.0,1831.6606,1791.0
2017.0,2.0,13.0,3.0,1814.9734,1774.0
2017.0,2.0,13.0,4.0,1820.9896,1810.0
2017.0,2.0,13.0,5.0,1872.1547,1855.0
2017.0,2.0,13.0,6.0,2009.2112,2004.0
2017.0,2.0,13.0,7.0,2237.1406,2205.0
2017.0,2.0,13.0,8.0,2365.478,2341.0
2017.0,2.0,13.0,9.0,2327.2283,2281.0
2017.0,2.0,13.0,10.0,2283.8022,2273.0
2017.0,2.0,13.0,11.0,2242.6196,2257.0
2017.0,2.0,13.0,12.0,2186.0923,2208.0
2017.0,2.0,13.0,13.0,2137.6592,2172.0
2017.0,2.0,13.0,14.0,2090.0627,2102.0
2017.0,2.0,13.0,15.0,2043.307,2075.0
2017.0,2.0,13.0,16.0,1998.6538,2011.0
2017.0,2.0,13.0,17.0,2002.3909,2006.0
2017.0,2.0,13.0,18.0,2063.7305,2046.0
2017.0,2.0,13.0,19.0,2165.5422,2180.0
2017.0,2.0,13.0,20.0,2205.8435,2228.0
2017.0,2.0,13.0,21.0,2161.266,2217.0
2017.0,2.0,13.0,22.0,2083.1804,2152.0
2017.0,2.0,13.0,23.0,1977.3934,2065.0
2017.0,2.0,14.0,0.0,1883.0824,1963.0
2017.0,2.0,14.0,1.0,1816.0754,1887.0
2017.0,2.0,14.0,2.0,1776.2943,1831.0
2017.0,2.0,14.0,3.0,1751.6552,1806.0
2017.0,2.0,14.0,4.0,1754.8842,1801.0
2017.0,2.0,14.0,5.0,1801.6431,1843.0
2017.0,2.0,14.0,6.0,1929.9548,1960.0
2017.0,2.0,14.0,7.0,2140.5476,2152.0
2017.0,2.0,14.0,8.0,2258.8528,2274.0
2017.0,2.0,14.0,9.0,2247.423,2271.0
2017.0,2.0,14.0,10.0,2218.5469,2237.0
2017.0,2.0,14.0,11.0,2186.2722,2214.0
2017.0,2.0,14.0,12.0,2140.3794,2155.0
2017.0,2.0,14.0,13.0,2102.8044,2109.0
2017.0,2.0,14.0,14.0,2067.5078,2084.0
